"Ator_principal","Frequencia","Porcentagem"
"Miles Heizer",1,0.014792899408284
"Miles Teller",7,0.103550295857988
"Miley Cyrus",2,0.029585798816568
"Milla Jovovich",7,0.103550295857988
"Milo Ventimiglia",1,0.014792899408284
"Min-hee Kim",2,0.029585798816568
"Min-sik Choi",1,0.014792899408284
"Min-soo Jo",1,0.014792899408284
"Ming-Na Wen",1,0.014792899408284
"Minnie Driver",2,0.029585798816568
"Mira Sorvino",2,0.029585798816568
"Miranda Richardson",1,0.014792899408284
"Mircea Andreescu",1,0.014792899408284
"Mircea Postelnicu",1,0.014792899408284
"Miroslaw Haniszewski",1,0.014792899408284
"Mischa Barton",1,0.014792899408284
"Missy Keating",1,0.014792899408284
"Misty Miller",1,0.014792899408284
"Mitch Pileggi",1,0.014792899408284
"Mithun Chakraborty",1,0.014792899408284
"Mo'Nique",1,0.014792899408284
"Mohammad Asarian",1,0.014792899408284
"Moises Arias",1,0.014792899408284
"Molly Ringwald",3,0.0443786982248521
"Molly Shannon",2,0.029585798816568
"Monia Chokri",1,0.014792899408284
"Monica Calhoun",1,0.014792899408284
"Monica Potter",1,0.014792899408284
"Monty Lapica",1,0.014792899408284
"Morgan Freeman",12,0.177514792899408
"Morgan Lily",1,0.014792899408284
"Morris Chestnut",4,0.0591715976331361
"Mustafa Kamel",1,0.014792899408284
"Myk Watford",1,0.014792899408284
"Myles Berkowitz",1,0.014792899408284
"Myles Truitt",1,0.014792899408284
"Myrna Loy",1,0.014792899408284
"Nadine Labaki",1,0.014792899408284
"Nadine Velazquez",1,0.014792899408284
"Nao Ohmori",1,0.014792899408284
"Naomi Battrick",1,0.014792899408284
"Naomi Watts",12,0.177514792899408
"Naomie Harris",1,0.014792899408284
"Nargess Mamizadeh",1,0.014792899408284
"Naseeruddin Shah",2,0.029585798816568
"Nastassja Kinski",1,0.014792899408284
"Nat Faxon",1,0.014792899408284
"Nat Wolff",3,0.0443786982248521
"Natalie Alyn Lind",1,0.014792899408284
"Natalie Dormer",1,0.014792899408284
"Natalie Portman",11,0.162721893491124
"Natalie Press",1,0.014792899408284
"Natalie Wood",1,0.014792899408284
"Natalya Romanycheva",1,0.014792899408284
"Natar Ungalaaq",1,0.014792899408284
"Natasha Gregson Wagner",1,0.014792899408284
"Natasha Henstridge",1,0.014792899408284
"Natasha Lyonne",2,0.029585798816568
"Natasha Richardson",1,0.014792899408284
"Nate Hartley",1,0.014792899408284
"Nate Parker",1,0.014792899408284
"Nathalie Baye",1,0.014792899408284
"Nathan Fillion",1,0.014792899408284
"Nathan Lane",3,0.0443786982248521
"Nathan Phillips",1,0.014792899408284
"Nawal Bengholam",1,0.014792899408284
"Nazanin Boniadi",1,0.014792899408284
"Neal McDonough",1,0.014792899408284
"Ned Beatty",1,0.014792899408284
"Neel Sethi",1,0.014792899408284
"Neil Dudgeon",1,0.014792899408284
"Neil Maskell",1,0.014792899408284
"Neve Campbell",1,0.014792899408284
"Nia Long",1,0.014792899408284
"Nia Vardalos",5,0.0739644970414201
"Nicholas Blandullo",1,0.014792899408284
"Nicholas D'Agosto",3,0.0443786982248521
"Nicholas Farrell",1,0.014792899408284
"Nicholas Hoult",5,0.0739644970414201
"Nicholas Tse",1,0.014792899408284
"Nick Cannon",2,0.029585798816568
"Nick Jonas",1,0.014792899408284
"Nick Nolte",10,0.14792899408284
"Nick Robinson",1,0.014792899408284
"Nick Scotti",1,0.014792899408284
"Nick Stahl",1,0.014792899408284
"Nick Swardson",1,0.014792899408284
"Nicolas Cage",45,0.665680473372781
"Nicole de Boer",1,0.014792899408284
"Nicole Kidman",20,0.29585798816568
"Nigel Terry",2,0.029585798816568
"Nigel Washington",1,0.014792899408284
"Nikki Reed",1,0.014792899408284
"Nikohl Boosheri",1,0.014792899408284
"Nikolaj Coster-Waldau",1,0.014792899408284
"Nikolaj Lie Kaas",1,0.014792899408284
"Nikos Karathanos",1,0.014792899408284
"Nilbio Torres",1,0.014792899408284
"Nina Dobrev",1,0.014792899408284
"Nina Proll",1,0.014792899408284
"NoÃƒÂ© HernÃƒÂ¡ndez",1,0.014792899408284
"NoÃƒÂ©e Abita",1,0.014792899408284
"NoÃƒÂ©mie Lvovsky",1,0.014792899408284
"Noah Ringer",1,0.014792899408284
"Noel Appleby",1,0.014792899408284
"Noel Arthur",1,0.014792899408284
"Nolay Piho",1,0.014792899408284
"Noomi Rapace",1,0.014792899408284
"Nora Arnezeder",1,0.014792899408284
"Noriko Hidaka",1,0.014792899408284
"Norm MacDonald",1,0.014792899408284
"Norma Aleandro",1,0.014792899408284
"Norman Reedus",2,0.029585798816568
"Nurul Islam Bablu",1,0.014792899408284
"Nutsa Kukhianidze",1,0.014792899408284
"O'Shea Jackson Jr.",1,0.014792899408284
"Oakes Fegley",1,0.014792899408284
"Octavia Spencer",1,0.014792899408284
"Odessa Young",1,0.014792899408284
"Odette Annable",1,0.014792899408284
"Ohad Knoller",2,0.029585798816568
"Oksana Orlan",1,0.014792899408284
"Oldzhas Nusupbayev",1,0.014792899408284
"Oleg Menshikov",1,0.014792899408284
"Olga Kurylenko",1,0.014792899408284
"Olga SÃƒÂ©kulic",1,0.014792899408284
"Oliver Reed",1,0.014792899408284
"Olivia Colman",1,0.014792899408284
"Olivia Cooke",2,0.029585798816568
"Olivia DeJonge",1,0.014792899408284
"Olivia Newton-John",1,0.014792899408284
"Olivia Taylor Dudley",1,0.014792899408284
"Olivier Rabourdin",1,0.014792899408284
"Om Puri",1,0.014792899408284
"Omar Epps",2,0.029585798816568
"Omar Sharif",1,0.014792899408284
"Omar Sy",1,0.014792899408284
"Omarion",1,0.014792899408284
"Ona Fletcher",1,0.014792899408284
"Ondrej VetchÃƒÂ½",1,0.014792899408284
"Onni Tommila",1,0.014792899408284
"Orgyen Tobgyal",1,0.014792899408284
"Orlando Bloom",2,0.029585798816568
"Orlando Jones",1,0.014792899408284
"Oscar Isaac",7,0.103550295857988
"Oscar Kightley",1,0.014792899408284
"Oulaya Amamra",1,0.014792899408284
"Owen Kline",1,0.014792899408284
"Owen Wilson",13,0.192307692307692
"Paapa Essiedu",1,0.014792899408284
"Paddy Considine",1,0.014792899408284
"Paddy Wallace",1,0.014792899408284
"PÃƒÂ¥l Sverre Hagen",1,0.014792899408284
"PÃƒÂ©ter Rudolf",1,0.014792899408284
"Paget Brewster",1,0.014792899408284
"Paige Turco",1,0.014792899408284
"Pam Grier",1,0.014792899408284
"Pamela Anderson",1,0.014792899408284
"Pamela Blair",1,0.014792899408284
"Parker Posey",4,0.0591715976331361
"Parminder Nagra",1,0.014792899408284
"Parry Shen",1,0.014792899408284
"Pat Healy",2,0.029585798816568
"Pat Morita",1,0.014792899408284
"Pat Mulligan",1,0.014792899408284
"Patricia Arquette",1,0.014792899408284
"Patricia Clarkson",2,0.029585798816568
"Patrick Bergin",1,0.014792899408284
"Patrick Davidson",1,0.014792899408284
"Patrick Dempsey",2,0.029585798816568
"Patrick Fabian",1,0.014792899408284
"Patrick John Flueger",1,0.014792899408284
"Patrick Muldoon",1,0.014792899408284
"Patrick Stewart",5,0.0739644970414201
"Patrick Swayze",5,0.0739644970414201
"Patrick Wilson",4,0.0591715976331361
"Patsy Garrett",1,0.014792899408284
"Patton Oswalt",3,0.0443786982248521
"Paul Anderson",1,0.014792899408284
"Paul Bates",1,0.014792899408284
"Paul Bettany",3,0.0443786982248521
"Paul Campbell",1,0.014792899408284
"Paul Dano",7,0.103550295857988
"Paul Dawson",1,0.014792899408284
"Paul Eenhoorn",1,0.014792899408284
"Paul Giamatti",4,0.0591715976331361
"Paul Guilfoyle",1,0.014792899408284
"Paul Hogan",3,0.0443786982248521
"Paul Kaye",1,0.014792899408284
"Paul Kelman",1,0.014792899408284
"Paul Lazar",1,0.014792899408284
"Paul Levesque",1,0.014792899408284
"Paul Mercurio",1,0.014792899408284
"Paul Newman",7,0.103550295857988
"Paul Reubens",1,0.014792899408284
"Paul Rudd",9,0.133136094674556
"Paul Sanchez",1,0.014792899408284
"Paul Schneider",1,0.014792899408284
"Paul Walker",10,0.14792899408284
"Paula Abdul",1,0.014792899408284
"Paula Patton",1,0.014792899408284
"Pauline Malefane",1,0.014792899408284
"Paulo Araujo",1,0.014792899408284
"Paulo Costanzo",1,0.014792899408284
"Payman Maadi",1,0.014792899408284
"Paz de la Huerta",2,0.029585798816568
"Pedro Castaneda",1,0.014792899408284
"Peggy Cummins",1,0.014792899408284
"Peggy Lee",1,0.014792899408284
"Pekka Strang",1,0.014792899408284
"Pell James",1,0.014792899408284
"PenÃƒÂ©lope Cruz",8,0.118343195266272
"Penelope Allen",2,0.029585798816568
"Penelope Ann Miller",2,0.029585798816568
"Penny Balfour",1,0.014792899408284
"Penny Marshall",1,0.014792899408284
"Percy Hynes White",1,0.014792899408284
"Perdita Weeks",1,0.014792899408284
"Peter Capaldi",2,0.029585798816568
"Peter Coyote",1,0.014792899408284
"Peter Dinklage",1,0.014792899408284
"Peter Elliott",1,0.014792899408284
"Peter Facinelli",2,0.029585798816568
"Peter Fonda",2,0.029585798816568
"Peter Gallagher",1,0.014792899408284
"Peter Horton",1,0.014792899408284
"Peter Keleghan",1,0.014792899408284
"Peter Krause",1,0.014792899408284
"Peter Kurth",1,0.014792899408284
"Peter MacNicol",1,0.014792899408284
"Peter O'Toole",3,0.0443786982248521
"Peter Paige",1,0.014792899408284
"Peter Sallis",1,0.014792899408284
"Peter Sellers",6,0.0887573964497041
"Peter Vaughan",1,0.014792899408284
"Peter Weller",4,0.0591715976331361
"Petr Ratimec",1,0.014792899408284
"Phil Daniels",1,0.014792899408284
"Phil Davis",1,0.014792899408284
"Phil Fondacaro",1,0.014792899408284
"Phil Harris",2,0.029585798816568
"Phil Rubenstein",1,0.014792899408284
"Phil Vischer",2,0.029585798816568
"Philip Baker Hall",2,0.029585798816568
"Philip Seymour Hoffman",4,0.0591715976331361
"Philip Winchester",1,0.014792899408284
"Philippe Noiret",1,0.014792899408284
"Philippe Torreton",1,0.014792899408284
"Phoebe Cates",3,0.0443786982248521
"Phoebe Fox",1,0.014792899408284
"Phyllis Applegate",1,0.014792899408284
"Phyllis Somerville",1,0.014792899408284
"Pier-Gabriel Lajoie",1,0.014792899408284
"Pierce Brosnan",13,0.192307692307692
"Pierluigi Marchionne",1,0.014792899408284
"Pierre Niney",1,0.014792899408284
"Pilar LÃƒÂ³pez de Ayala",2,0.029585798816568
"Pili Groyne",1,0.014792899408284
"Pio MarmaÃƒÂ¯",1,0.014792899408284
"Piotr Jagiello",1,0.014792899408284
"Piper Perabo",4,0.0591715976331361
"Pitbull",1,0.014792899408284
"Portia de Rossi",1,0.014792899408284
"Pras Michel",1,0.014792899408284
"Prateik",1,0.014792899408284
"Predrag Bjelac",1,0.014792899408284
"Presley Chweneyagae",1,0.014792899408284
"Prince",1,0.014792899408284
"Priscilla Quintana",1,0.014792899408284
"Q'orianka Kilcher",1,0.014792899408284
"Qi Shu",1,0.014792899408284
"Queen Latifah",3,0.0443786982248521
"QuvenzhanÃƒÂ© Wallis",1,0.014792899408284
"R. Brandon Johnson",1,0.014792899408284
"Rab Affleck",1,0.014792899408284
"Rachael Leigh Cook",2,0.029585798816568
"Rachel Bilson",1,0.014792899408284
"Rachel Boston",1,0.014792899408284
"Rachel Hendrix",1,0.014792899408284
"Rachel McAdams",5,0.0739644970414201
"Rachel Mwanza",1,0.014792899408284
"Rachel Roberts",2,0.029585798816568
"Rachel Ward",1,0.014792899408284
"Rachel Weisz",4,0.0591715976331361
"Radha Mitchell",2,0.029585798816568
"Rae Dawn Chong",1,0.014792899408284
"RÃƒÂ©my Girard",1,0.014792899408284
"Rafi Pitts",1,0.014792899408284
"Rain",1,0.014792899408284
"Rainn Wilson",2,0.029585798816568
"Ralph Fiennes",12,0.177514792899408
"Ralph Macchio",1,0.014792899408284
"Ramey Ellis",1,0.014792899408284
"Rami Malek",1,0.014792899408284
"Randee Allen",1,0.014792899408284
"Randy Norton",1,0.014792899408284
"Randy Wayne",1,0.014792899408284
"Raphael",1,0.014792899408284
"Rapulana Seiphemo",1,0.014792899408284
"Raquela Rios",1,0.014792899408284
"Ray Anthony",1,0.014792899408284
"Ray Corasani",1,0.014792899408284
"Ray Liotta",2,0.029585798816568
"Ray Milland",1,0.014792899408284
"Ray Romano",2,0.029585798816568
"Ray Stevenson",2,0.029585798816568
"Ray Winstone",1,0.014792899408284
"Ray Wise",1,0.014792899408284
"Raymond Burr",1,0.014792899408284
"Raymond J. Barry",1,0.014792899408284
"Rea Lest",1,0.014792899408284
"Rebecca Benson",1,0.014792899408284
"Rebecca De Mornay",1,0.014792899408284
"Rebecca Hall",4,0.0591715976331361
"Rebecca Romijn",1,0.014792899408284
"Rebekah Kochan",1,0.014792899408284
"Rebel Wilson",1,0.014792899408284
"Reese Mishler",1,0.014792899408284
"Reese Witherspoon",13,0.192307692307692
"Regina CasÃƒÂ©",2,0.029585798816568
"Regina Hall",2,0.029585798816568
"Reid Warner",1,0.014792899408284
"Reine Swart",1,0.014792899408284
"Rekha",1,0.014792899408284
"RenÃƒÂ©e Zellweger",8,0.118343195266272
"Rene Auberjonois",1,0.014792899408284
"Rene Russo",1,0.014792899408284
"Rhys Ifans",1,0.014792899408284
"Rhys Wakefield",1,0.014792899408284
"Rica Matsumoto",1,0.014792899408284
"Ricardo DarÃƒÂ­n",2,0.029585798816568
"Richard Armitage",1,0.014792899408284
"Richard Ashton",1,0.014792899408284
"Richard Balin",1,0.014792899408284
"Richard Brake",1,0.014792899408284
"Richard Brewster",1,0.014792899408284
"Richard Burton",2,0.029585798816568
"Richard Chamberlain",1,0.014792899408284
"Richard Coyle",1,0.014792899408284
"Richard Dormer",1,0.014792899408284
"Richard Dreyfuss",9,0.133136094674556
"Richard Dutcher",1,0.014792899408284
"Richard E. Grant",1,0.014792899408284
"Richard Gere",15,0.22189349112426
"Richard Harris",1,0.014792899408284
"Richard Jenkins",1,0.014792899408284
"Richard Linklater",1,0.014792899408284
"Richard Philipps",1,0.014792899408284
"Richard Pryor",4,0.0591715976331361
"Richard Roxburgh",1,0.014792899408284
"Richard Stratton",1,0.014792899408284
"Richard Wilson",1,0.014792899408284
"Rick Malambri",1,0.014792899408284
"Rick Moranis",2,0.029585798816568
"Rickey D'Shon Collins",1,0.014792899408284
"Ricky Gervais",2,0.029585798816568
"Ricky Schroder",1,0.014792899408284
"Rider Strong",1,0.014792899408284
"Ritchie Allen",1,0.014792899408284
"River Phoenix",1,0.014792899408284
"Riz Ahmed",1,0.014792899408284
"Rob Brown",1,0.014792899408284
"Rob Corddry",2,0.029585798816568
"Rob LaBelle",1,0.014792899408284
"Rob Lowe",3,0.0443786982248521
"Rob Reiner",1,0.014792899408284
"Rob Schneider",5,0.0739644970414201
"Robb Wells",1,0.014792899408284
"Robbie Kay",2,0.029585798816568
"Robby Benson",1,0.014792899408284
"Robert Arkins",1,0.014792899408284
"Robert Boulter",1,0.014792899408284
"Robert Carlyle",4,0.0591715976331361
"Robert Carradine",1,0.014792899408284
"Robert De Niro",36,0.532544378698225
"Robert Downey Jr.",15,0.22189349112426
"Robert Duvall",6,0.0887573964497041
"Robert Englund",3,0.0443786982248521
"Robert Gustafsson",1,0.014792899408284
"Robert Jauregui",1,0.014792899408284
"Robert John Burke",2,0.029585798816568
"Robert Jon Mello",1,0.014792899408284
"Robert Lepage",1,0.014792899408284
"Robert Mitchum",1,0.014792899408284
"Robert Patrick",2,0.029585798816568
"Robert Pattinson",3,0.0443786982248521
"Robert Redford",14,0.207100591715976
"Robert Shaw",1,0.014792899408284
"Robert Stadlober",1,0.014792899408284
"Robert Townsend",1,0.014792899408284
"Robert Wahlberg",1,0.014792899408284
"Robert Wisdom",1,0.014792899408284
"Roberto Benigni",4,0.0591715976331361
"Robin Greenspan",1,0.014792899408284
"Robin Hill",1,0.014792899408284
"Robin Shou",1,0.014792899408284
"Robin Williams",25,0.369822485207101
"Robin Wright",2,0.029585798816568
"Rocki DuCharme",1,0.014792899408284
"Rocky McKenzie",1,0.014792899408284
"Rod Taylor",3,0.0443786982248521
"Roddy McDowall",3,0.0443786982248521
"Roddy Piper",1,0.014792899408284
"Rodney Dangerfield",1,0.014792899408284
"Roger Allam",1,0.014792899408284
"Roger Barclay",1,0.014792899408284
"Roger Moore",7,0.103550295857988
"Romain Duris",8,0.118343195266272
"Romola Garai",1,0.014792899408284
"Ron Anderson",1,0.014792899408284
"Ron Livingston",2,0.029585798816568
"Ron Perlman",4,0.0591715976331361
"Ronan Collins",1,0.014792899408284
"Rongguang Yu",1,0.014792899408284
"Ronny Graham",1,0.014792899408284
"Rooney Mara",2,0.029585798816568
"Rorke Denver",1,0.014792899408284
"Rory Calhoun",1,0.014792899408284
"Rory Cochrane",1,0.014792899408284
"Rory Culkin",2,0.029585798816568
"Rosa Salazar",1,0.014792899408284
"Rosamund Pike",1,0.014792899408284
"Rosanna Arquette",1,0.014792899408284
"Rosario Dawson",1,0.014792899408284
"Roscoe Lee Browne",1,0.014792899408284
"Rose Leslie",1,0.014792899408284
"Rose McGowan",1,0.014792899408284
"Rowan Atkinson",5,0.0739644970414201
"Rowena Cooper",1,0.014792899408284
"Roy Atwell",1,0.014792899408284
"Roy Dupuis",1,0.014792899408284
"Roy Scheider",6,0.0887573964497041
"Rudy Youngblood",1,0.014792899408284
"Rufus Sewell",1,0.014792899408284
"Rumi Hiiragi",1,0.014792899408284
"Rupert Everett",1,0.014792899408284
"Rupert Friend",1,0.014792899408284
"Rupert Graves",1,0.014792899408284
"Russell Brand",2,0.029585798816568
"Russell Crowe",12,0.177514792899408
"Russell Wong",1,0.014792899408284
"Rusty Joiner",1,0.014792899408284
"Rutanya Alda",1,0.014792899408284
"Rutger Hauer",2,0.029585798816568
"Ruth Negga",1,0.014792899408284
"Ryan Gosling",13,0.192307692307692
"Ryan Guzman",1,0.014792899408284
"Ryan Kwanten",1,0.014792899408284
"Ryan McCluskey",1,0.014792899408284
"Ryan O'Nan",1,0.014792899408284
"Ryan O'Neal",1,0.014792899408284
"Ryan Phillippe",6,0.0887573964497041
"Ryan Reynolds",13,0.192307692307692
"Ryan Whitney Newman",1,0.014792899408284
"RZA",1,0.014792899408284
"Sabine AzÃƒÂ©ma",1,0.014792899408284
"Sacha Baron Cohen",4,0.0591715976331361
"SÃƒÂ´nia Braga",1,0.014792899408284
"Said Mrini",1,0.014792899408284
"Saif Ali Khan",1,0.014792899408284
"Sal Lopez",1,0.014792899408284
"Salli Richardson-Whitfield",1,0.014792899408284
"Sally Field",4,0.0591715976331361
"Sally Hawkins",3,0.0443786982248521
"Sally Kirkland",1,0.014792899408284
"Salma Hayek",2,0.029585798816568
"Salman Khan",2,0.029585798816568
"Sam Claflin",2,0.029585798816568
"Sam Fletcher",1,0.014792899408284
"Sam Huntington",1,0.014792899408284
"Sam J. Jones",1,0.014792899408284
"Sam Neill",5,0.0739644970414201
"Sam Riley",3,0.0443786982248521
"Sam Rockwell",4,0.0591715976331361
"Sam Shepard",1,0.014792899408284
"Sam Spruell",1,0.014792899408284
"Sam Waterston",1,0.014792899408284
"Sam Worthington",6,0.0887573964497041
"Samara Weaving",1,0.014792899408284
"Samuel Anderson",1,0.014792899408284
"Samuel Hunt",1,0.014792899408284
"Samuel L. Jackson",19,0.281065088757396
"Samuel Le Bihan",1,0.014792899408284
"Sanaa Lathan",2,0.029585798816568
"SanÃƒÂ¢a Alaoui",1,0.014792899408284
"Sandra Bullock",21,0.310650887573964
"Sandra HÃƒÂ¼ller",1,0.014792899408284
"Sandra Oh",1,0.014792899408284
"Sandrine Bonnaire",1,0.014792899408284
"Sandy Adell",1,0.014792899408284
"Sanjeev Bhaskar",1,0.014792899408284
"Saoirse Ronan",8,0.118343195266272
"Sapphire Blossom",1,0.014792899408284
"Sara Foster",1,0.014792899408284
"Sara Paxton",2,0.029585798816568
"Sarah Adler",1,0.014792899408284
"Sarah Bolger",1,0.014792899408284
"Sarah Butler",1,0.014792899408284
"Sarah Drew",2,0.029585798816568
"Sarah Habel",1,0.014792899408284
"Sarah Jessica Parker",3,0.0443786982248521
"Sarah Michelle Gellar",5,0.0739644970414201
"Sarah Polley",4,0.0591715976331361
"Sarah Wynter",1,0.014792899408284
"Sasha Grey",1,0.014792899408284
"Sasha Luss",1,0.014792899408284
"Saskia Rosendahl",1,0.014792899408284
"Scarlett Johansson",6,0.0887573964497041
"Scoot McNairy",2,0.029585798816568
"Scott Adsit",1,0.014792899408284
"Scott Baio",1,0.014792899408284
"Scott Bakula",1,0.014792899408284
"Scott Caan",1,0.014792899408284
"Scott Glenn",1,0.014792899408284
"Scott Marlowe",1,0.014792899408284
"Scott Mechlowicz",2,0.029585798816568
"Scott Shepherd",1,0.014792899408284
"Scott Speedman",1,0.014792899408284
"Scott Weinger",1,0.014792899408284
"Scottie Thompson",1,0.014792899408284
"Sean Astin",4,0.0591715976331361
"Sean Bean",2,0.029585798816568
"Sean Connery",17,0.251479289940828
"Sean Faris",1,0.014792899408284
"Sean Gullette",1,0.014792899408284
"Sean Hayes",1,0.014792899408284
"Sean Maguire",1,0.014792899408284
"Sean Nelson",1,0.014792899408284
"Sean Patrick Flanery",1,0.014792899408284
"Sean Penn",14,0.207100591715976
"Seann William Scott",3,0.0443786982248521
"Sebastian Cabot",1,0.014792899408284
"Sei Ashina",1,0.014792899408284
"Selena Gomez",1,0.014792899408284
"Selma Blair",1,0.014792899408284
"Sennia Nanua",1,0.014792899408284
"Sergey Makovetskiy",1,0.014792899408284
"Seth Green",2,0.029585798816568
"Seth MacFarlane",1,0.014792899408284
"Seth Peterson",1,0.014792899408284
"Seth Rogen",6,0.0887573964497041
"Seung-Yun Lee",1,0.014792899408284
"Shad Moss",2,0.029585798816568
"Shah Rukh Khan",4,0.0591715976331361
"Shailene Woodley",4,0.0591715976331361
"Shameik Moore",1,0.014792899408284
"Shane Carruth",1,0.014792899408284
"Shane Dawson",1,0.014792899408284
"Shane West",1,0.014792899408284
"Shannen Doherty",1,0.014792899408284
"Shannyn Sossamon",1,0.014792899408284
"Shaofeng Feng",1,0.014792899408284
"Shaoqun Yu",1,0.014792899408284
"Shaquille O'Neal",1,0.014792899408284
"Shari Albert",1,0.014792899408284
"Sharlto Copley",3,0.0443786982248521
"Sharni Vinson",1,0.014792899408284
"Sharon Stone",3,0.0443786982248521
"Shauna Macdonald",1,0.014792899408284
"Shawn Andrews",1,0.014792899408284
"Shawn Driscoll",1,0.014792899408284
"Shawn Hatosy",1,0.014792899408284
"Shawn Wayans",1,0.014792899408284
"Shay Mitchell",1,0.014792899408284
"Shea Adams",1,0.014792899408284
"Shea Whigham",1,0.014792899408284
"Sheila E.",1,0.014792899408284
"Shelby Young",1,0.014792899408284
"Shelley Long",3,0.0443786982248521
"Sheri Moon Zombie",4,0.0591715976331361
"Sherri Shepherd",1,0.014792899408284
"Sheryl Lee",1,0.014792899408284
"Shia LaBeouf",8,0.118343195266272
"Shinobu Terajima",1,0.014792899408284
"Shirley Henderson",4,0.0591715976331361
"Shirley MacLaine",4,0.0591715976331361
"Shoshana Bush",1,0.014792899408284
"Sid Haig",1,0.014792899408284
"Sidney Poitier",1,0.014792899408284
"Sienna Miller",1,0.014792899408284
"Sigourney Weaver",9,0.133136094674556
"Simon Abkarian",1,0.014792899408284
"Simon Baker",1,0.014792899408284
"Simon Bird",1,0.014792899408284
"Simon Callow",1,0.014792899408284
"Simon Merrells",1,0.014792899408284
"Simon Pegg",4,0.0591715976331361
"Sissy Spacek",3,0.0443786982248521
"Skeet Ulrich",1,0.014792899408284
"Skylar Astin",1,0.014792899408284
"Snoop Dogg",1,0.014792899408284
"Sofia Boutella",1,0.014792899408284
"Sofia Mali",1,0.014792899408284
"Soledad Villamil",1,0.014792899408284
"Solveig Dommartin",1,0.014792899408284
"Sonia Suhl",1,0.014792899408284
"Sonny Bono",1,0.014792899408284
"Sophie Lee",1,0.014792899408284
"Sophie NÃƒÂ©lisse",2,0.029585798816568
"Sophie Skelton",1,0.014792899408284
"Sophie Vavasseur",1,0.014792899408284
"Spalding Gray",1,0.014792899408284
"Spencer Klein",1,0.014792899408284
"Spencer Tracy",3,0.0443786982248521
"Stan Collymore",1,0.014792899408284
"Stanley Tucci",3,0.0443786982248521
"Stefania Rocca",1,0.014792899408284
"Stella Gonet",1,0.014792899408284
"Stellan SkarsgÃƒÂ¥rd",5,0.0739644970414201
"Stephan James",1,0.014792899408284
"Stephanie Beatriz",1,0.014792899408284
"Stephanie Leonidas",1,0.014792899408284
"Stephen Baldwin",1,0.014792899408284
"Stephen Chow",2,0.029585798816568
"Stephen Dillane",1,0.014792899408284
"Stephen Dorff",7,0.103550295857988
"Stephen Lang",2,0.029585798816568
"Stephen McHattie",1,0.014792899408284
"Stephen Mendillo",1,0.014792899408284
"Stephen Spinella",1,0.014792899408284
"Steve Blum",1,0.014792899408284
"Steve Buscemi",3,0.0443786982248521
"Steve Carell",18,0.266272189349112
"Steve Coogan",4,0.0591715976331361
"Steve Guttenberg",3,0.0443786982248521
"Steve Howey",1,0.014792899408284
"Steve Irwin",1,0.014792899408284
"Steve Martin",16,0.236686390532544
"Steve McQueen",7,0.103550295857988
"Steve Monroe",1,0.014792899408284
"Steve Oedekerk",1,0.014792899408284
"Steve Railsback",1,0.014792899408284
"Steve Sandvoss",1,0.014792899408284
"Steve Tom",1,0.014792899408284
"Steve Zahn",4,0.0591715976331361
"Steven Kaplan",1,0.014792899408284
"Steven Pasquale",1,0.014792899408284
"Steven Seagal",12,0.177514792899408
"Steven Strait",2,0.029585798816568
"Steven Yeun",1,0.014792899408284
"Sting",1,0.014792899408284
"Stockard Channing",1,0.014792899408284
"Storm Reid",1,0.014792899408284
"Stuart Graham",1,0.014792899408284
"Suheir Hammad",1,0.014792899408284
"Suk-kyu Han",1,0.014792899408284
"Suki Waterhouse",1,0.014792899408284
"Sullivan Stapleton",1,0.014792899408284
"Sumi Shimamoto",1,0.014792899408284
"Sunny Pawar",1,0.014792899408284
"Suraj Sharma",1,0.014792899408284
"Susan Sarandon",5,0.0739644970414201
"Susan Ward",1,0.014792899408284
"Susanne Wuest",1,0.014792899408284
"Suzanne ClÃƒÂ©ment",1,0.014792899408284
"Suzuka Ohgo",1,0.014792899408284
"Sverrir Gudnason",1,0.014792899408284
"Sylvester Stallone",28,0.414201183431953
"Sylvia Kristel",1,0.014792899408284
"Sylvie Testud",1,0.014792899408284
"T.J. Miller",1,0.014792899408284
"Tacho GonzÃƒÂ¡lez",1,0.014792899408284
"Tadanobu Asano",2,0.029585798816568
"TÃƒÂ©a Leoni",1,0.014792899408284
"TÃƒÂ³mas Lemarquis",1,0.014792899408284
"Tahar Rahim",3,0.0443786982248521
"Takehiro Murata",1,0.014792899408284
"Takeshi Kitano",1,0.014792899408284
"Talulah Riley",1,0.014792899408284
"Tanika Lonesborough",1,0.014792899408284
"Tannishtha Chatterjee",1,0.014792899408284
"Taraji P. Henson",5,0.0739644970414201
"Taron Egerton",3,0.0443786982248521
"Tate Donovan",1,0.014792899408284
"Tatsuya Fujiwara",1,0.014792899408284
"Tatsuya Nakadai",2,0.029585798816568
"Taurean Blacque",1,0.014792899408284
"Taye Diggs",3,0.0443786982248521
"Taylor Handley",1,0.014792899408284
"Taylor Kitsch",2,0.029585798816568
"Taylor Lautner",3,0.0443786982248521
"Taylor Nichols",1,0.014792899408284
"Taylor Russell",1,0.014792899408284
"Taylor Schilling",2,0.029585798816568
"Ted Beckman",1,0.014792899408284
"Ted Ludzik",1,0.014792899408284
"Tenzin Chokyi Gyatso",1,0.014792899408284
"Tenzin Thuthob Tsarong",1,0.014792899408284
"Teo Halm",1,0.014792899408284
"Teodor Corban",2,0.029585798816568
"Terence Knox",1,0.014792899408284
"Terence Stamp",2,0.029585798816568
